CG_Content,IC
48.3333,76.2249
46.6667,75.1948
33.3333,72.9713
33.3333,69.2492
58.3333,76.4472
68.3333,71.1458
80,64.9101
80,67.5926
86.6667,57.1144
81.6667,65.4914
75,66.9802
81.6667,47.1595
78.3333,68.7517
68.3333,69.9887
58.3333,71.1191
76.6667,67.7712
78.3333,63.8649
61.6667,76.3535
75,68.7504
25,70.0382
60,74.4503
60,73.628
50,75.4504
58.3333,75.2388
58.3333,74.398
75,70.8109
80,62.7165
81.6667,60.9589
85,61.9421
40,70.3415
23.3333,64.5963
31.6667,73.0178
41.6667,72.0063
50,74.3135
50,75.1855
45,76.8405
56.6667,74.3871
56.6667,75.5801
66.6667,71.7559
56.6667,77.091
66.6667,72.9905
46.6667,74.1
55,75.8508
63.3333,71.5269
81.6667,58.7833
75,71.1606
65,73.4207
60,75.1532
66.6667,72.1541
61.6667,74.128
60,71.7311
40,75.3971
50,73.1344
76.6667,70.3007
81.6667,66.9575
86.6667,55.2941
83.3333,61.0278
86.6667,61.1635
81.6667,63.1623
41.6667,73.5004
43.3333,74.344
46.6667,76.7064
31.6667,72.0265
50,74.1396
45,76.6493
55,75.2188
76.6667,65.2298
66.6667,73.3739
75,68.2407
58.3333,72.5492
48.3333,77.1329
36.6667,75.7011
41.6667,75.3324
60,74.9873
58.3333,73.435
61.6667,70.7825
70,72.6992
63.3333,72.2848
71.6667,71.3913
33.3333,74.2018
51.6667,75.6921
50,74.8168
63.3333,75.3634
65,74.9138
75,66.0059
81.6667,69.8944
76.6667,66.2323
70,72.1764
66.6667,71.233
56.6667,68.9054
45,72.8574
36.6667,73.3634
56.6667,76.0415
53.3333,75.8832
60,70.4577
75,66.8055
80,65.1899
73.3333,68.917
71.6667,70.7055
65,70.9571
63.3333,69.6155
48.3333,74.6188
73.3333,71.9283
83.3333,67.064
78.3333,67.8983
83.3333,64.541
76.6667,71.3302
75,70.0354
85,63.8179
61.6667,69.6048
56.6667,76.0611
71.6667,71.6438
61.6667,73.8456
50,76.3705
45,75.7248
46.6667,73.3192
71.6667,72.5001
70,70.0268
70,71.0433
73.3333,71.7955
71.6667,70.9831
68.3333,72.459
71.6667,69.1136
46.6667,75.5752
45,77.83
48.3333,76.1555
63.3333,74.9451
68.3333,74.8848
60,72.4985
38.3333,76.4275
61.6667,74.3128
36.6667,71.8369
46.6667,75.5375
48.3333,76.4947
41.6667,75.6666
76.6667,72.5608
83.3333,67.8176
80,69.3151
75,68.1826
66.6667,75.0669
73.3333,69.2414
73.3333,69.7683
66.6667,74.1311
60,72.1715
70,74.7764
58.3333,71.9265
61.6667,74.8373
70,70.8366
66.6667,72.6032
58.3333,75.2099
56.6667,71.8763
66.6667,67.2714
71.6667,71.0113
65,72.1183
65,69.6231
58.3333,74.0371
70,70.6444
58.3333,74.5233
65,73.1895
45,75.0055
40,74.6284
41.6667,73.591
45,73.9498
58.3333,73.3068
66.6667,72.0143
76.6667,71.654
75,72.3677
68.3333,71.9337
68.3333,76.3257
43.3333,76.4583
46.6667,77.0646
58.3333,76.5411
86.6667,62.1083
83.3333,64.0462
83.3333,64.6838
98.3333,52.4487
81.6667,65.0467
90,53.7617
85,62.3023
55,76.1038
45,74.8447
60,74.4655
58.3333,75.9989
28.3333,69.8057
33.3333,72.8662
31.6667,73.436
36.6667,73.2225
43.3333,77.0424
36.6667,73.5132
16.6667,62.8053
28.3333,68.1568
31.6667,70.1563
31.6667,71.6941
28.3333,67.7732
43.3333,74.8302
48.3333,73.8674
40,76.7638
43.3333,75.2791
33.3333,72.905
60,72.3058
65,73.0471
63.3333,73.7787
68.3333,75.4457
73.3333,69.883
61.6667,71.1387
68.3333,71.4814
56.6667,72.0129
65,71.8576
73.3333,72.1439
60,72.5514
66.6667,73.1899
65,67.2481
63.3333,73.104
68.3333,68.9726
63.3333,72.8106
51.6667,74.9472
61.6667,73.1062
60,76.0462
46.6667,74.4555
50,73.1087
46.6667,70.9817
45,75.1317
63.3333,73.0686
60,73.2675
51.6667,75.2012
63.3333,71.8976
70,68.2689
60,74.3527
66.6667,69.2746
43.3333,75.0363
35,66.2049
33.3333,72.8879
45,76.0935
46.6667,76.5258
35,72.2811
45,74.8448
31.6667,66.2193
46.6667,74.3428
41.6667,75.4087
40,69.5768
53.3333,74.9216
56.6667,75.2805
48.3333,72.1969
55,74.5436
70,71.8585
61.6667,74.4192
56.6667,70.5728
65,72.5397
55,75.1425
73.3333,72.545
43.3333,75.3929
46.6667,74.1103
56.6667,71.735
73.3333,68.4494
61.6667,74.0052
65,71.276
43.3333,76.7254
58.3333,74.9587
51.6667,77.2578
45,76.0614
48.3333,73.5883
56.6667,73.3715
70,70.2795
63.3333,76.8207
65,73.9867
43.3333,77.0756
56.6667,76.6579
55,73.9845
53.3333,71.1227
63.3333,74.4626
48.3333,74.779
46.6667,69.7043
53.3333,73.8628
61.6667,70.0009
55,74.4242
76.6667,68.0797
81.6667,63.1337
51.6667,74.1276
55,72.9873
65,71.9233
50,75.4176
50,71.0498
51.6667,73.6526
61.6667,74.4767
53.3333,75.8316
71.6667,70.3793
73.3333,70.5547
48.3333,72.198
65,72.8842
63.3333,73.4696
36.6667,69.5633
70,72.8954
80,69.2979
66.6667,62.1364
68.3333,72.3691
60,73.8542
50,75.7459
65,72.6061
76.6667,68.2151
43.3333,75.4406
58.3333,69.4677
63.3333,72.0276
66.6667,71.7761
71.6667,70.9925
73.3333,72.2993
78.3333,62.5132
90,61.3341
68.3333,72.2116
76.6667,69.9353
51.6667,69.0437
63.3333,70.452
65,68.1549
66.6667,70.5025
58.3333,76.1493
68.3333,71.9583
75,67.4706
71.6667,68.6331
85,57.6296
61.6667,73.7151
43.3333,76.0229
41.6667,72.5938
41.6667,73.4282
51.6667,76.1633
41.6667,76.0164
48.3333,75.0679
65,70.1626
65,75.8191
61.6667,69.1867
68.3333,71.5803
50,75.1561
31.6667,73.1294
36.6667,71.9094
36.6667,78.1459
58.3333,77.2814
63.3333,69.2025
83.3333,61.4948
86.6667,64.3617
75,67.2069
60,71.1429
61.6667,75.3476
61.6667,75.3003
70,67.6349
66.6667,74.0198
70,67.8814
70,72.2018
76.6667,69.1886
76.6667,67.619
66.6667,72.6631
70,68.366
55,75.5614
66.6667,72.022
78.3333,69.1894
78.3333,64.791
68.3333,70.6676
45,72.3306
60,72.3413
76.6667,68.5044
66.6667,73.439
61.6667,72.8924
61.6667,70.8681
48.3333,75.6221
50,73.541
55,71.153
58.3333,78.0949
70,63.5396
78.3333,67.2867
83.3333,57.7293
76.6667,64.7717
80,65.2222
40,73.5036
25,66.9612
38.3333,74.4201
45,73.5873
56.6667,73.5385
55,70.4534
53.3333,73.4967
70,70.1363
68.3333,75.2785
81.6667,62.3757
60,71.8845
56.6667,73.562
58.3333,76.4943
55,75.385
58.3333,74.6442
76.6667,67.7328
86.6667,60.8329
90,59.9457
80,67.2659
76.6667,68.4238
68.3333,71.3255
71.6667,70.8527
85,62.2286
80,63.7001
73.3333,69.5623
75,70.2222
81.6667,68.8661
85,61.5883
80,66.5449
65,71.835
65,74.453
51.6667,74.105
61.6667,66.9315
51.6667,73.5918
56.6667,68.5977
50,75.1216
76.6667,53.4039
85,63.2603
75,69.0778
78.3333,64.5847
53.3333,72.1668
63.3333,77.4412
70,68.571
68.3333,72.1925
68.3333,71.4642
68.3333,71.9463
81.6667,65.7429
88.3333,63.7493
53.3333,73.2076
55,77.0644
43.3333,77.1248
51.6667,73.2256
41.6667,71.1988
50,78.9854
41.6667,72.944
56.6667,75.7819
58.3333,73.6741
60,73.319
56.6667,64.3651
43.3333,74.8404
41.6667,73.4639
41.6667,74.946
43.3333,76.2352
38.3333,71.3791
51.6667,74.8676
51.6667,77.9223
60,72.541
63.3333,69.9973
73.3333,69.7686
56.6667,71.5618
68.3333,66.9363
56.6667,70.8779
63.3333,69.1578
63.3333,75.8964
76.6667,68.2202
50,67.8152
53.3333,70.6964
61.6667,70.8073
71.6667,71.92
65,73.7818
65,68.3117
56.6667,73.9568
68.3333,71.3361
70,70.6452
70,70.3094
66.6667,73.715
48.3333,77.9296
70,67.9496
55,70.3304
60,75.8857
66.6667,72.5504
76.6667,69.3241
76.6667,66.432
75,66.2515
80,65.799
81.6667,65.3321
71.6667,73.6923
73.3333,68.024
66.6667,73.3608
60,78.4615
48.3333,77.2397
46.6667,75.6478
56.6667,74.7936
50,71.4363
65,74.675
60,73.7965
60,75.2094
68.3333,71.2353
68.3333,72.7513
78.3333,66.6056
50,74.1649
60,75.955
50,72.8235
60,75.4663
61.6667,74.4146
61.6667,76.6069
65,74.9271
73.3333,68.2334
73.3333,70.5676
80,66.3059
41.6667,72.9516
50,74.0836
51.6667,74.709
66.6667,72.0052
75,68.8957
68.3333,71.6984
80,65.9105
85,65.376
83.3333,63.1683
66.6667,70.4804
60,72.9662
58.3333,75.6524
85,61.8351
78.3333,61.1612
80,63.1982
81.6667,63.5315
85,54.3505
86.6667,61.5539
66.6667,72.0139
71.6667,68.0288
68.3333,73.374
60,72.9662
58.3333,75.6524
85,61.8351
78.3333,61.1612
80,63.1982
81.6667,63.5315
85,54.3505
86.6667,61.5539
66.6667,72.0139
28.3333,66.463
51.6667,74.539
66.6667,74.4018
56.6667,74.2465
83.3333,59.1381
60,69.8235
51.6667,76.9398
75,70.8604
68.3333,72.7313
60,74.3235
21.6667,68.0672
36.6667,71.6892
48.3333,72.223
43.3333,75.7353
61.6667,72.4108
58.3333,74.9582
60,71.1302
65,73.455
73.3333,69.374
60,72.8067
28.3333,67.1375
25,65.5072
41.6667,73.4736
35,75.6764
60,74.2678
71.6667,71.4964
75,68.4105
78.3333,66.2905
75,65.4354
73.3333,73.1873
60,72.8426
63.3333,72.7839
61.6667,74.2667
60,75.0584
70,70.6694
61.6667,70.4751
66.6667,72.8646
68.3333,70.3286
70,68.018
60,65.6013
48.3333,76.282
51.6667,74.3206
56.6667,73.8692
68.3333,63.8525
68.3333,69.7785
68.3333,73.3347
65,74.9789
65,73.1436
60,70.8674
58.3333,74.2935
63.3333,73.4852
56.6667,76.677
71.6667,72.7554
63.3333,73.4339
60,71.286
58.3333,69.6012
55,78.578
71.6667,70.1078
63.3333,76.1179
70,73.1087
45,74.7862
41.6667,68.798
43.3333,73.3067
35,74.1988
46.6667,75.1511
63.3333,73.7896
70,73.8398
70,73.0381
76.6667,69.8401
66.6667,72.9893
63.3333,71.9669
71.6667,64.9123
73.3333,59.7778
66.6667,63.7448
68.3333,69.2653
71.6667,59.6792
71.6667,56.7403
85,64.0698
61.6667,70.1373
71.6667,70.5141
43.3333,74.6861
36.6667,73.621
48.3333,78.3275
61.6667,75.5438
70,69.9999
76.6667,68.9224
75,70.7362
73.3333,65.2776
71.6667,72.0153
73.3333,63.4946
38.3333,74.6294
45,75.8663
38.3333,74.3866
48.3333,76.0819
66.6667,76.5437
70,72.0743
75,70.7048
76.6667,67.4407
75,69.1762
70,70.0862
53.3333,75.1492
48.3333,74.4256
26.6667,64.0329
41.6667,71.0933
48.3333,77.0829
45,75.5671
75,68.6232
73.3333,72.2463
68.3333,71.642
53.3333,73.5944
68.3333,65.0006
66.6667,70.4176
65,71.024
63.3333,73.3983
70,67.0486
58.3333,73.1753
71.6667,67.5888
51.6667,75.5032
78.3333,68.2311
71.6667,72.8074
63.3333,74.2433
38.3333,75.3897
63.3333,74.0656
45,74.5757
68.3333,72.2369
66.6667,69.1192
65,72.2521
71.6667,68.6989
68.3333,73.6539
70,69.735
50,76.8806
50,73.8879
45,75.5383
48.3333,71.0185
55,76.6686
56.6667,70.7636
61.6667,77.1283
61.6667,74.7094
66.6667,73.466
63.3333,73.3603
45,73.8643
51.6667,73.6217
53.3333,74.8243
56.6667,76.2718
45,73.8851
53.3333,73.8725
53.3333,75.7528
51.6667,73.5361
56.6667,77.5428
50,75.7736
56.6667,70.2978
53.3333,71.8827
68.3333,72.8676
61.6667,73.3147
45,74.6475
56.6667,75.0121
53.3333,74.1434
51.6667,79.0077
53.3333,74.6546
71.6667,68.9158
48.3333,73.7341
20,70.3907
53.3333,55.02
48.3333,75.168
51.6667,76.6837
43.3333,76.4022
61.6667,66.3793
36.6667,73.0924
33.3333,74.9363
40,65.3067
51.6667,76.6004
51.6667,73.8684
45,75.0104
51.6667,74.0226
51.6667,71.2415
55,73.8299
71.6667,70.811
66.6667,74.3267
78.3333,64.7669
75,63.0305
58.3333,70.1535
63.3333,70.7799
58.3333,75.5853
60,71.107
76.6667,61.5603
56.6667,72.741
75,64.0239
81.6667,65.0023
66.6667,69.3656
70,68.2181
50,73.8137
38.3333,74.0637
43.3333,75.878
38.3333,73.0358
51.6667,76.5472
58.3333,75.0986
41.6667,71.474
75,65.223
61.6667,75.8456
70,72.3571
35,66.0536
51.6667,74.632
46.6667,75.3054
48.3333,75.8585
40,74.3174
56.6667,74.3749
66.6667,74.1895
73.3333,63.0782
75,67.7614
76.6667,67.6186
55,75.7453
70,69.1981
66.6667,74.6001
66.6667,73.8086
60,72.8487
61.6667,74.0897
61.6667,75.0301
60,73.7812
76.6667,67.4296
66.6667,74.8595
71.6667,68.8959
65,72.8411
76.6667,66.2388
86.6667,55.0949
86.6667,59.3752
51.6667,75.7806
86.6667,60.2154
91.6667,45.4579
81.6667,67.0939
70,70.9798
46.6667,73.8103
43.3333,75.4651
48.3333,74.1049
48.3333,73.8166
40,69.1102
31.6667,71.7046
43.3333,74.9864
25,71.4078
46.6667,74.5948
41.6667,74.9545
25,69.6202
46.6667,74.5657
28.3333,73.1298
33.3333,74.7284
26.6667,66.7703
38.3333,74.65
56.6667,75.6149
58.3333,72.4686
60,76.3862
51.6667,73.8698
45,73.8442
56.6667,76.3974
53.3333,74.2086
58.3333,74.7205
70,69.6149
61.6667,75.1286
65,71.8332
83.3333,60.3577
88.3333,57.4283
76.6667,68.5058
61.6667,71.3747
61.6667,73.7392
56.6667,71.5252
65,67.2557
75,68.027
66.6667,72.3805
66.6667,65.8841
68.3333,71.6988
70,72.7239
70,71.6018
31.6667,74.3185
35,75.0838
41.6667,73.8879
41.6667,73.9212
43.3333,73.1183
55,74.0537
65,75.5719
58.3333,74.8404
70,70.5689
71.6667,69.8617
60,75.2953
70,66.2796
76.6667,66.6926
55,70.8358
70,72.4754
70,70.0185
68.3333,72.9156
60,75.8345
56.6667,73.803
46.6667,73.8973
48.3333,72.7194
38.3333,76.1379
45,73.3796
70,69.0916
63.3333,77.5793
66.6667,75.001
58.3333,74.1481
70,70.4776
71.6667,70.5169
68.3333,71.2167
43.3333,75.6415
53.3333,71.9517
55,76.1158
61.6667,74.8069
66.6667,73.5042
66.6667,74.6404
70,71.1342
71.6667,69.5044
65,73.6161
65,71.7258
55,75.7105
51.6667,74.6162
56.6667,76.785
55,75.5412
35,77.1478
51.6667,75.3141
65,73.5493
65,71.3891
60,72.839
63.3333,73.704
68.3333,70.5935
58.3333,75.5776
50,74.8755
65,71.3691
46.6667,73.3591
61.6667,70.6304
55,75.4449
58.3333,74.9159
56.6667,76.8647
48.3333,73.6146
46.6667,74.3489
61.6667,74.8856
50,73.0522
70,70.1632
66.6667,73.4135
66.6667,75.4366
61.6667,73.7803
65,73.3479
73.3333,69.7541
73.3333,67.5197
53.3333,73.7741
35,73.4186
53.3333,74.288
61.6667,73.8475
58.3333,72.554
66.6667,72.6756
61.6667,74.4838
71.6667,60.0703
81.6667,59.7902
71.6667,77.436
83.3333,62.5205
56.6667,74.7941
76.6667,67.761
65,73.6407
81.6667,61.4564
78.3333,68.5104
83.3333,64.5547
76.6667,64.6247
81.6667,62.2443
81.6667,60.3245
51.6667,65.1697
48.3333,71.7401
65,69.363
56.6667,71.7226
66.6667,66.993
75,69.4518
81.6667,61.5576
83.3333,64.2121
85,61.8837
76.6667,70.7294
45,74.1745
43.3333,75.9179
53.3333,69.063
53.3333,77.2558
56.6667,75.7356
55,76.1385
48.3333,76.4562
66.6667,71.5008
61.6667,74.729
58.3333,75.3244
55,77.0785
60,70.8961
60,71.2912
45,79.4993
70,71.948
66.6667,73.1163
76.6667,66.0705
80,67.3821
71.6667,70.1128
68.3333,70.3651
70,70.7666
75,70.1922
73.3333,66.6197
68.3333,68.899
66.6667,70.6095
71.6667,68.3358
83.3333,66.912
76.6667,70.4329
65,72.3094
66.6667,68.1252
56.6667,75.1274
43.3333,74.6328
50,80.4266
61.6667,65.8059
61.6667,70.1839
68.3333,71.214
70,71.3969
73.3333,69.1074
75,69.5006
50,75.5815
41.6667,75.9736
36.6667,74.1056
60,75.5325
61.6667,75.3539
60,74.4825
65,74.5067
76.6667,68.6214
73.3333,72.2649
68.3333,74.266
71.6667,69.6837
56.6667,75.632
48.3333,75.0423
71.6667,70.9845
56.6667,74.9722
51.6667,75.5279
58.3333,73.8725
70,71.0748
66.6667,72.94
60,72.4023
60,73.7259
66.6667,73.7661
45,73.0228
45,73.4323
43.3333,74.9333
51.6667,78.0913
66.6667,67.853
71.6667,70.4562
78.3333,69.1519
75,64.9394
73.3333,71.7441
40,72.1904
50,75.2547
50,77.1933
46.6667,75.2232
55,74.8175
71.6667,69.1893
71.6667,69.4741
70,73.7266
76.6667,67.2819
75,65.7864
60,74.8604
56.6667,73.8706
45,76.9005
60,73.234
55,75.6433
46.6667,74.2887
70,70.7655
61.6667,73.9963
66.6667,71.0809
66.6667,70.6634
30,73.1492
43.3333,74.259
30,74.0569
40,75.1167
40,74.8321
28.3333,73.2276
51.6667,72.0734
66.6667,71.1009
40,74.2987
43.3333,75.2246
46.6667,74.8554
63.3333,73.4345
63.3333,71.8099
51.6667,73.0217
38.3333,73.9626
58.3333,75.4522
53.3333,75.1964
70,69.5733
66.6667,73.4403
58.3333,72.1884
58.3333,72.6396
43.3333,76.7313
71.6667,66.1545
56.6667,74.0671
63.3333,73.2002
63.3333,73.2987
65,74.4398
55,75.8577
66.6667,71.8012
65,72.4759
66.6667,73.8728
63.3333,69.8924
70,69.9509
63.3333,74.9066
63.3333,73.7585
66.6667,72.0433
65,74.4527
58.3333,75.9826
63.3333,72.9228
65,68.8473
71.6667,68.3731
66.6667,72.7272
58.3333,68.6076
63.3333,75.5895
75,70.2779
83.3333,52.6753
86.6667,55.9621
85,46.2187
83.3333,57.6166
85,61.6844
63.3333,73.7389
61.6667,74.1595
55,69.8329
68.3333,71.6659
85,64.5082
81.6667,65.5627
80,68.8275
88.3333,60.3523
80,65.4725
78.3333,69.0856
66.6667,71.0098
70,69.8623
51.6667,77.0747
58.3333,73.1247
63.3333,72.1431
66.6667,74.3931
73.3333,70.5363
61.6667,72.3792
70,66.3279
65,72.7189
75,55.0939
81.6667,61.3839
80,66.7538
73.3333,73.6474
70,69.6227
75,69.8343
73.3333,68.7768
75,68.2375
63.3333,69.0789
60,74.3786
61.6667,73.246
43.3333,74.1505
46.6667,76.3006
58.3333,72.8851
68.3333,74.0559
73.3333,69.0504
68.3333,70.1386
66.6667,75.7036
66.6667,72.3983
63.3333,70.9739
66.6667,70.6807
73.3333,68.6848
65,71.8637
56.6667,74.7088
51.6667,74.8464
50,73.706
78.3333,66.5945
78.3333,62.9666
73.3333,69.5542
73.3333,75.0572
46.6667,74.1984
50,73.2952
70,68.909
66.6667,73.3209
73.3333,72.3757
78.3333,64.2117
80,65.9845
90,53.8194
76.6667,67.5518
71.6667,70.1217
63.3333,74.5533
58.3333,73.2297
45,76.903
60,76.4959
65,74.8094
58.3333,74.3785
58.3333,77.5926
70,70.0054
70,67.0584
68.3333,70.9645
81.6667,67.1818
75,71.4008
86.6667,57.8638
85,59.3862
80,65.8933
78.3333,65.2727
78.3333,67.9589
86.6667,60.5281
83.3333,61.5165
75,70.9018
63.3333,72.6062
38.3333,76.0692
48.3333,75.28
51.6667,69.9479
61.6667,73.4525
56.6667,75.0323
56.6667,73.0408
48.3333,75.7887
58.3333,76.3914
63.3333,73.2729
66.6667,73.1635
68.3333,65.1317
78.3333,61.6954
80,69.2758
71.6667,71.3636
70,74.5506
50,76.7619
61.6667,71.5727
66.6667,72.5898
53.3333,71.0102
56.6667,72.7525
45,74.3109
61.6667,75.4081
63.3333,74.2233
53.3333,73.5203
61.6667,73.2567
53.3333,74.4882
50,74.9503
66.6667,69.7521
66.6667,69.6439
55,69.169
66.6667,74.1206
70,73.4312
70,68.3694
71.6667,72.0711
71.6667,66.423
76.6667,68.5565
85,64.2916
73.3333,71.3761
88.3333,62.357
61.6667,75.8553
70,69.365
63.3333,74.6519
76.6667,68.7851
63.3333,74.919
51.6667,74.5069
66.6667,69.4357
66.6667,73.4889
68.3333,70.2167
68.3333,74.246
78.3333,68.5119
73.3333,67.3637
55,69.7029
60,75.9515
58.3333,74.5014
55,71.3382
58.3333,74.9335
58.3333,76.3173
65,69.6947
63.3333,74.3721
41.6667,74.1805
45,72.2113
53.3333,74.7142
51.6667,77.3153
56.6667,73.7709
60,75.5183
60,72.5418
68.3333,72.0129
53.3333,75.3018
58.3333,71.219
61.6667,75.4597
45,75.9146
46.6667,74.8696
63.3333,72.792
60,75.3305
70,59.3881
65,67.2055
70,75.6337
61.6667,70.7521
63.3333,74.1898
65,71.6857
56.6667,75.1175
56.6667,77.5472
60,74.1936
75,66.9273
71.6667,71.8762
70,70.0107
65,66.3889
73.3333,69.7876
63.3333,70.7526
40,77.7985
31.6667,69.5456
23.3333,69.577
41.6667,76.2865
48.3333,75.0044
56.6667,75.7905
75,68.7966
80,59.3833
61.6667,74.9008
65,72.3782
73.3333,71.7656
65,73.7596
76.6667,65.9762
71.6667,64.2901
68.3333,63.0467
80,67.3221
83.3333,63.1152
76.6667,72.5956
78.3333,63.149
75,66.2622
78.3333,67.7756
85,63.7066
76.6667,67.4191
80,69.0871
83.3333,60.2236
78.3333,63.0918
83.3333,61.6092
76.6667,60.1725
60,71.6145
78.3333,68.7086
45,76.6993
50,78.0726
63.3333,76.1789
78.3333,64.5714
68.3333,68.7093
70,72.3869
63.3333,73.1183
76.6667,66.4034
81.6667,64.3987
71.6667,72.1193
58.3333,75.3268
60,72.1674
60,72.7131
63.3333,71.2323
73.3333,69.3363
70,72.9751
76.6667,68.3126
75,71.173
76.6667,64.9224
80,66.5106
53.3333,75.1282
51.6667,72.5499
55,73.1491
73.3333,68.634
75,67.4773
71.6667,68.5935
66.6667,72.1703
86.6667,60.7763
66.6667,69.8304
73.3333,73.8351
53.3333,75.7515
65,69.5601
28.3333,69.861
55,73.2741
58.3333,76.395
51.6667,76.2938
71.6667,70.8594
71.6667,70.3609
60,74.6281
61.6667,74.1109
50,74.6056
63.3333,75.1835
58.3333,76.0204
40,76.1382
53.3333,76.3423
53.3333,71.2819
75,71.3974
56.6667,75.3728
76.6667,65.0521
70,70.6579
73.3333,71.3404
61.6667,64.0457
66.6667,74.0927
71.6667,69.4658
73.3333,66.709
66.6667,70.0833
83.3333,59.126
73.3333,73.5316
70,70.1022
63.3333,72.6172
61.6667,71.5084
68.3333,73.6993
71.6667,71.6254
63.3333,72.019
73.3333,69.0707
63.3333,65.9916
71.6667,68.8835
73.3333,73.2365
83.3333,59.8776
65,71.7272
63.3333,72.1919
66.6667,72.3401
61.6667,70.1636
61.6667,72.5427
63.3333,73.4015
71.6667,73.8696
68.3333,72.6524
73.3333,68.805
63.3333,74.4288
61.6667,77.5134
70,73.5046
73.3333,70.5673
75,69.0629
75,71.091
81.6667,64.1201
78.3333,57.38
75,65.3927
78.3333,62.5977
65,69.1749
53.3333,72.2089
80,61.7589
76.6667,65.3804
61.6667,77.228
51.6667,73.3827
43.3333,75.9048
55,77.7013
56.6667,74.111
76.6667,68.6415
81.6667,63.2719
71.6667,70.7087
76.6667,67.9134
76.6667,68.745
73.3333,70.0418
71.6667,69.3561
76.6667,69.9795
60,73.6589
68.3333,73.7762
65,74.6159
76.6667,66.2659
73.3333,68.8129
50,65.2877
70,69.6883
66.6667,74.1254
81.6667,67.2254
75,68.4723
71.6667,72.1308
35,67.3646
41.6667,73.4615
56.6667,77.0425
53.3333,75.4355
40,75.5478
58.3333,73.6139
46.6667,75.4939
56.6667,75.5521
63.3333,75.3388
26.6667,72.3094
55,78.4239
68.3333,73.3001
73.3333,69.8995
70,64.2091
73.3333,65.6582
73.3333,70.4476
73.3333,62.0412
73.3333,62.5737
68.3333,76.8066
51.6667,74.3623
66.6667,70.8923
81.6667,61.1584
73.3333,65.783
66.6667,71.1966
58.3333,72.9064
45,77.1007
60,74.1843
40,75.1787
50,76.4619
56.6667,76.7861
45,72.8161
73.3333,72.9107
75,66.2268
71.6667,68.6581
20,70.3082
61.6667,74.4967
55,73.4527
46.6667,76.3713
61.6667,73.7392
53.3333,75.1054
55,70.5879
63.3333,75.9891
70,71.6157
75,67.4304
68.3333,71.5524
78.3333,61.7187
83.3333,67.0879
75,67.6794
73.3333,67.2215
73.3333,69.3436
68.3333,73.0253
80,66.1685
75,71.0165
70,69.9325
58.3333,73.7374
60,71.149
58.3333,74.12
65,71.9191
63.3333,72.0248
78.3333,66.9775
80,62.1524
66.6667,72.2767
76.6667,68.926
68.3333,72.3918
71.6667,71.9728
60,74.8219
68.3333,71.3608
58.3333,76.1854
65,72.9985
83.3333,69.6316
86.6667,65.425
86.6667,61.7241
68.3333,74.4006
80,64.9431
65,71.05
56.6667,75.7413
66.6667,73.2774
81.6667,63.8291
86.6667,65.2951
80,59.4439
81.6667,65.2546
73.3333,68.9079
73.3333,69.0606
75,65.852
55,75.8307
53.3333,72.5083
61.6667,70.7669
63.3333,73.0772
65,73.5084
70,73.8369
75,64.4957
70,73.0114
71.6667,71.1093
86.6667,59.5276
65,74.3463
45,73.5858
40,75.9077
38.3333,77.2427
41.6667,73.1462
55,75.3805
56.6667,78.1301
66.6667,72.5811
61.6667,74.1607
58.3333,75.4067
40,77.0442
58.3333,76.5212
58.3333,74.3131
58.3333,73.8216
71.6667,70.4566
73.3333,65.6612
80,42.8498
80,71.7755
78.3333,65.6574
78.3333,66.7371
53.3333,72.9808
63.3333,67.0442
43.3333,73.0333
43.3333,72.6031
53.3333,75.2526
75,69.1544
71.6667,69.1247
65,71.1152
65,70.8006
68.3333,70.5158
70,71.4839
78.3333,69.6096
81.6667,64.4721
86.6667,60.857
80,65.1767
73.3333,72.8806
76.6667,69.2197
76.6667,64.3805
56.6667,78.4169
61.6667,76.8613
46.6667,75.9767
61.6667,72.3125
63.3333,71.0093
31.6667,64.2256
60,72.9964
48.3333,75.2241
51.6667,75.2367
78.3333,62.8483
73.3333,72.0748
70,73.0863
71.6667,70.0589
86.6667,59.3382
73.3333,68.4082
68.3333,71.5357
71.6667,70.1649
76.6667,66.5821
76.6667,66.518
86.6667,56.3711
76.6667,66.0753
68.3333,75.2778
35,69.2562
38.3333,73.6373
33.3333,68.6025
36.6667,69.2803
45,75.9619
46.6667,76.6725
48.3333,75.965
55,76.4548
60,75.3393
61.6667,75.013
30,74.5555
45,70.3611
60,70.9037
80,67.2495
70,72.271
81.6667,67.3512
75,69.2181
78.3333,63.4145
70,72.3443
75,65.9032
51.6667,73.1136
43.3333,73.7687
53.3333,70.073
28.3333,67.0967
41.6667,75.4058
51.6667,77.2364
55,74.1123
70,71.7043
58.3333,75.9281
41.6667,76.5961
56.6667,68.2867
73.3333,72.5882
68.3333,73.8966
80,64.444
76.6667,70.6569
61.6667,73.6172
66.6667,74.2499
80,65.8708
80,66.2242
71.6667,67.7211
68.3333,71.1396
75,69.1381
76.6667,68.0493
73.3333,64.3803
66.6667,72.1621
41.6667,76.3918
65,73.8946
70,72.8112
66.6667,72.5802
61.6667,77.4407
76.6667,69.3641
65,70.6264
63.3333,72.5611
56.6667,73.0559
68.3333,72.8176
45,76.8249
53.3333,76.5077
50,77.2031
66.6667,73.8028
41.6667,75.8681
76.6667,68.0478
75,70.9625
78.3333,65.1635
76.6667,70.0679
80,61.4815
73.3333,69.752
80,64.4672
